trajectory_id,overlap_group_id,overlap_group_index,overlap_group_member_index,keyframe_count,duration_sec,start_score,end_score,score_gain,score_change,score_drop,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,maximum_pairwise_route_overlap_fraction,nearest_selected_start_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_1_1_true_gain2_no_backtrack_balanced_00001,,,,7,14.80229,5.107841,7.127104,2.019264,2.019264,,0.112292,0.398964,35.164536,32.565038,31.364747,1.038269,0,0.0,0.0,0,10.345,0.542857,0.0,180.0,20.0,36.050419,fc72fb1a33656d0da5c5c3f9c6bf65a0ce8b28aa,f821868b8d5d081cb63745d3bf8cb0d30f374b8d
scene_1_1_true_gain2_no_backtrack_balanced_00002,,,,8,15.161726,4.376335,7.127104,2.75077,2.75077,,0.307844,0.449242,37.273253,33.355796,31.262541,1.066957,0,0.0,0.0,0,5.323754,0.534247,0.0,165.0,45.0,97.055393,ff0a6d5e2bb647bba836523c7287aa8474ef3314,7445bdb1489d192cd45029533ae61b3311ca0215
scene_1_1_true_gain2_no_backtrack_balanced_00003,,,,9,17.249968,4.728579,7.127104,2.398526,2.398526,,0.078369,0.449242,40.431664,37.949931,36.229417,1.047489,0,0.0,0.0,0,5.1725,0.5125,0.0,90.0,0.0,97.259537,86e972f3581939836330ef714d8326e6810c8579,3193f48cadb28f5ce5dd0ce5f79aca004209ed2a
scene_1_1_true_gain2_no_backtrack_balanced_00004,,,,8,10.915413,4.791137,7.127104,2.335967,2.335967,,0.171745,0.449242,28.066476,23.911214,21.181412,1.128877,0,0.0,0.0,0,2.613462,0.529412,0.0,135.0,0.0,96.23172,6a7b8c31f780fb86379d07b8bd7ce47885abcff7,ca4722f258156b04b28bd02863bdabdfa9e3d95e
scene_1_1_true_gain2_no_backtrack_balanced_00005,,,,7,13.082619,5.013915,7.127104,2.113189,2.113189,,0.216386,0.44496,31.85736,28.781762,26.165952,1.09997,0,0.0,0.0,0,5.646783,0.409836,0.0,105.0,45.0,90.0,6be86e0b6d1d05121a4db513de70157fdcd77fda,95572fec07193e78223f4417144645fbca8b6833
scene_1_1_true_gain2_no_backtrack_balanced_00006,,,,8,11.027707,4.788507,7.127104,2.338597,2.338597,,0.237509,0.449242,29.148272,24.260956,20.69,1.172593,1,0.038941,0.038941,0,2.613462,0.584906,0.0,105.0,45.0,96.23172,b3a4adb59720310c397b04cbfa006a860ebdd6d6,946944f57fa374c6891944bb3a291445af3ca6a3
scene_1_1_true_gain2_no_backtrack_balanced_00007,,,,10,10.815857,4.229247,7.127104,2.897857,2.897857,,0.171745,0.449242,30.197758,23.482452,15.722395,1.493567,2,0.295749,0.295749,0,1.59682,0.538462,0.0,180.0,0.0,96.23172,42a54e59451b180872c1bd09b4c531f9a9df4103,8b22bee64eed1ed0787e409e776e9c0e4c4cbea8
scene_1_1_true_gain2_no_backtrack_balanced_00008,,,,7,12.03408,4.957609,7.127104,2.169495,2.169495,,0.182924,0.444459,29.265077,25.259976,21.068085,1.198969,0,0.0,0.0,0,3.153523,0.403846,1.26,180.0,0.0,90.0,517681ec98467249623c189aaa859fa6163fff73,9b9b25813b80cfbcdc476bbdc7fec273edcb3262
scene_1_1_true_gain2_no_backtrack_balanced_00009,,,,8,15.067082,4.79701,7.127104,2.330094,2.330094,,0.119175,0.449242,36.697882,33.14758,31.960284,1.037149,0,0.0,0.0,0,2.613462,0.492308,0.0,162.0,45.0,96.23172,ad88c4aa1210020f785b5766466dfbdf44e6994b,f639778325f49324346ed67b76397166de66712a
scene_1_1_true_gain2_no_backtrack_balanced_00010,,,,9,12.514453,4.454705,7.127104,2.672399,2.672399,,0.121146,0.449242,31.444326,22.550136,15.681971,1.437966,1,0.246305,0.246305,0,2.265261,0.48,0.0,207.0,90.0,98.718077,f773d9c9d23ace253692e13e449698ccbe53ff6a,7a333c7c0983d197c2426d391a8dcdeb0b4f40df
scene_1_1_true_gain2_no_backtrack_balanced_00011,,,,10,12.181586,3.994919,7.127104,3.132185,3.132185,,0.098701,0.449242,30.23901,22.691989,16.017354,1.416713,1,0.050425,0.050425,0,1.716606,0.490566,0.0,255.0,45.0,99.570974,23737a1f7173b8333753a4873d2db175be55ba59,8099b9ece4d2a2eb86445e401c869b4310e6efde
scene_1_1_true_gain2_no_backtrack_balanced_00012,,,,8,12.103437,4.585642,7.127104,2.541462,2.541462,,0.287479,0.449242,30.472251,26.035061,22.053675,1.180532,0,0.0,0.0,0,2.613462,0.54902,0.0,102.0,45.0,96.23172,05b1051d8f986f8f4bd0a8dfa5fa878dd250aa5e,0bfa7769dc79571a3aaee331bf2d1f27af74d1be
scene_1_1_true_gain2_no_backtrack_balanced_00013,,,,7,8.063628,4.913865,7.127104,2.213239,2.213239,,0.195612,0.449242,20.040829,15.932482,11.081839,1.437711,1,0.071871,0.071871,0,2.265261,0.444444,1.26,135.0,0.0,97.259537,5654276d4d752d72912e152a4985d3644062b353,188170067dba8e173b690da74b1430031eaddbcd
scene_1_1_true_gain2_no_backtrack_balanced_00014,,,,8,11.819759,4.639877,7.127104,2.487227,2.487227,,0.269235,0.449242,28.543054,24.57347,20.928947,1.174138,0,0.0,0.0,0,1.716606,0.571429,0.0,105.0,45.0,99.570974,d68a2c970d31060c6907df0d658c87fe6d35ae2d,e72f9c94eb84bb54bcc010a3a8d18780261901db
scene_1_1_true_gain2_no_backtrack_balanced_00015,,,,7,12.086611,4.696789,7.127104,2.430315,2.430315,,0.326511,0.445347,29.170979,26.386383,22.053675,1.196462,0,0.0,0.0,0,3.973427,0.372549,0.0,45.0,45.0,73.530025,c17c303c498cbe325844096a7170bccd15a1ff37,9d0afeb1bd948d8ab1e803682d7d3b4d2468098b
scene_1_1_true_gain2_no_backtrack_balanced_00016,,,,8,15.729616,4.239197,7.127104,2.887908,2.887908,,0.377142,0.444982,38.093644,34.605155,31.569813,1.096147,0,0.0,0.0,0,6.52249,0.568966,0.0,105.0,45.0,70.534241,f5fa149b21a9db07bc5a980107fb5aead9e113b6,afd5e153c84ef7501f16f93409cd9f0c49dedfa1
scene_1_1_true_gain2_no_backtrack_balanced_00017,,,,7,15.035277,4.926723,7.127104,2.200381,2.200381,,0.303791,0.410829,36.039012,33.07761,31.960679,1.034947,0,0.0,0.0,0,10.422664,0.527778,0.0,165.0,45.0,19.998669,16e64d478a37555eb65c4e18f6b46d401ac00ef6,9bafa8a74e0a453f2240dde5ec27a6d04265260c
scene_1_1_true_gain2_no_backtrack_balanced_00018,,,,8,8.902705,4.803397,7.127104,2.323707,2.323707,,0.171745,0.449242,24.27617,19.483257,15.5175,1.255567,0,0.0,0.0,0,1.59682,0.586957,0.0,135.0,0.0,96.23172,48bc4e73adcdc5f70932cd9ed82283992d802753,2064900bcdc6f9c71b8987c56053b76d7fb3faf3
scene_1_1_true_gain2_no_backtrack_balanced_00019,,,,8,9.14128,4.711377,7.127104,2.415728,2.415728,,0.171745,0.449242,24.685322,20.008122,16.56124,1.208129,0,0.0,0.0,0,1.59682,0.58,0.0,135.0,0.0,96.23172,3bd38c6fe35e1dbf8d0f6b78a58c3524b405c305,59a1da1530d9d10b04ae09c7874413a346579a68
scene_1_1_true_gain2_no_backtrack_balanced_00020,,,,9,17.42826,5.036192,7.127104,2.090912,2.090912,,0.055645,0.449242,41.13955,38.342172,36.667291,1.045678,0,0.0,0.0,0,5.1725,0.528302,1.26,90.0,0.0,97.259537,983e8c1424f6908b999c08d9493cc5ff6bca4c7b,6635e4bbc64fbd532a42e8457078bc47a6509a04
scene_1_1_true_gain2_no_backtrack_balanced_00021,,,,7,10.529582,4.823475,7.127104,2.303629,2.303629,,0.277452,0.4347,25.913034,21.750341,17.294699,1.257631,0,0.0,0.0,0,2.270838,0.35,0.0,105.0,45.0,90.0,304953fe0bb595a97e89053cb757df77722b8450,4a296a0b956d6f71ae0ee6e737a6d0bc1adac87a
scene_1_1_true_gain2_no_backtrack_balanced_00022,,,,9,9.5709,4.681036,7.127104,2.446068,2.446068,,0.078224,0.449242,25.324141,18.699222,12.795309,1.461412,1,0.247729,0.247729,0,1.716515,0.465116,0.0,159.0,45.0,99.570974,77c0fbd9d27dfe374b659336f030351deffb70d4,ef1225aaad5d7b76f33b197f1848f6e4d8404540
scene_1_1_true_gain2_no_backtrack_balanced_00023,,,,7,12.928485,5.080413,7.127104,2.046691,2.046691,,0.181926,0.388563,29.902659,27.992168,25.930922,1.07949,0,0.0,0.0,0,3.1035,0.59375,0.0,135.0,0.0,21.478352,23dbcd8aaca8d8728ff0a1409be250e7fd755ed9,e1d99e834b20b7a8fc7bd2cb43ed12014d2667d5
scene_1_1_true_gain2_no_backtrack_balanced_00024,,,,7,13.362749,4.997279,7.127104,2.129825,2.129825,,0.146891,0.444459,32.787321,29.398048,26.502378,1.109261,0,0.0,0.0,0,6.058008,0.551724,1.26,105.0,45.0,82.393776,cf972ec767183c0281bb5afe333c8d84222f6400,bf45719406a80b68c66885fa129a55f381418963
scene_1_1_true_gain2_no_backtrack_balanced_00025,,,,8,12.747398,4.812545,7.127104,2.314559,2.314559,,0.189678,0.449242,31.673256,28.044276,25.961516,1.080225,0,0.0,0.0,0,2.613462,0.59375,0.0,135.0,0.0,96.23172,3ffbfbe9c39660b001196c2286821f20a1669862,a8edd898ded1b40d36033941551d768564f0d065
scene_1_1_true_gain2_no_backtrack_balanced_00026,,,,10,13.355165,4.459894,7.127104,2.66721,2.66721,,0.13461,0.449242,34.064048,29.278669,25.985954,1.126711,0,0.0,0.0,0,1.59682,0.535714,0.0,135.0,0.0,96.23172,61b84ab89e2bc7a8a61cd4be7b32c8b9fb74bfb0,c1ad26c7e58dd4aec4b084619855af9d7800e99d
scene_1_1_true_gain2_no_backtrack_balanced_00027,,,,9,17.317105,5.061071,7.127104,2.066033,2.066033,,0.067271,0.449242,40.60389,38.09763,36.295784,1.049643,0,0.0,0.0,0,5.323754,0.5,0.0,45.0,0.0,97.055393,0058429a104bcbce7586217cd49a63a0ab936d21,91fb3e1c2d159cb5fe24f89cd782d96308bd675f
scene_1_1_true_gain2_no_backtrack_balanced_00028,,,,7,7.383569,5.121212,7.127104,2.005892,2.005892,,0.171745,0.449242,20.742239,16.141159,11.786148,1.369502,0,0.0,0.0,0,1.59682,0.410256,1.8825,135.0,0.0,96.23172,7c19eb43f093a23541fd5e65deee9691503fb266,4ee70d85c72a18b244deab72660ba0de9395effe
scene_1_1_true_gain2_no_backtrack_balanced_00029,,,,9,15.001111,4.346413,7.127104,2.780692,2.780692,,0.171745,0.449242,38.410633,32.89975,31.288326,1.051502,0,0.0,0.0,0,2.613462,0.574074,0.0,135.0,135.0,96.23172,8c0685305bfb5dfd37954cd594a91f55e2d0711f,525faacbdad7f309396f4aeb85b09b65c63ec96a
scene_1_1_true_gain2_no_backtrack_balanced_00030,,,,7,11.18198,4.745886,7.127104,2.381218,2.381218,,0.326824,0.449242,28.171842,24.600357,22.162534,1.109997,0,0.0,0.0,0,2.613462,0.5,1.26,72.0,45.0,96.23172,43922c4e046f81a3289e0961b1c53ec717aa0949,5770542c5ca97c53d8de8a0791858003dacb9691
scene_1_1_true_gain2_no_backtrack_balanced_00031,,,,7,11.231309,4.790313,7.127104,2.336792,2.336792,,0.316751,0.444459,25.660714,21.416381,16.56124,1.293163,0,0.0,0.0,0,3.973427,0.56,0.0,105.0,45.0,90.0,fb0821cd0a846692c2858bf1b603e3da17f960d2,f29aeff11246fbf3527b7f8311c30705772db745
scene_1_1_true_gain2_no_backtrack_balanced_00032,,,,7,9.821156,4.594323,7.127104,2.532781,2.532781,,0.399149,0.449242,22.153675,18.111543,13.043037,1.388599,0,0.0,0.0,0,3.765,0.560976,0.0,105.0,45.0,97.055393,4d4bbe5648711026dc3a218a88268183ced96c7b,d19d4ba8b5db17377d5846498d0841f66660e4f3
scene_1_1_true_gain2_no_backtrack_balanced_00033,,,,7,12.084185,4.860933,7.127104,2.266171,2.266171,,0.285522,0.449848,29.513177,25.370207,21.067485,1.204235,0,0.0,0.0,0,5.646783,0.491525,0.0,45.0,45.0,90.0,3f809fd798625e9778fd0bd08fbe369c8366030d,1575b7bbe3632be71d2cc5b437709a98267cecf3
scene_1_1_true_gain2_no_backtrack_balanced_00034,,,,7,10.184595,4.961718,7.127104,2.165387,2.165387,,0.30408,0.449242,25.431209,22.40611,20.728941,1.08091,0,0.0,0.0,0,1.716606,0.55102,0.0,90.0,0.0,99.570974,5fa598b11fdeafcca2daad176f1ae3d33639a55e,404d61e186b5fed304bc73c89deb3ab3c6f60cd0
scene_1_1_true_gain2_no_backtrack_balanced_00035,,,,7,10.935601,4.897505,7.127104,2.229599,2.229599,,0.279555,0.4347,26.039576,21.638321,16.018144,1.350863,0,0.0,0.0,0,2.270838,0.521739,1.26,180.0,0.0,90.0,5a0d6d1168f48df8f0979142055c2a9976d3fdd6,899c72742f5890e5cfb89080b48349f08774b9f6
scene_1_1_true_gain2_no_backtrack_balanced_00036,,,,9,8.238328,4.790716,7.127104,2.336388,2.336388,,0.098701,0.449242,21.326363,16.909322,11.295802,1.496956,1,0.071871,0.071871,0,1.716606,0.567568,1.26,135.0,0.0,99.570974,eefaacc4a3690d2591ddf842e33c3f0755bebd73,0b2518557a3062ec580d53920c862713acc1ecc9
scene_1_1_true_gain2_no_backtrack_balanced_00037,,,,9,17.577576,4.710803,7.127104,2.416301,2.416301,,0.116086,0.449242,42.545989,38.670666,36.424523,1.061666,0,0.0,0.0,0,5.323754,0.539474,0.0,135.0,45.0,97.055393,eeae9d3a7080e8be6fba5ab87aa574c868bd3bda,6636f7683fdcf989e9353f2669984b40fdf19f63
scene_1_1_true_gain2_no_backtrack_balanced_00038,,,,7,10.378712,4.749101,7.127104,2.378004,2.378004,,0.364375,0.4347,26.878931,20.413167,15.569384,1.31111,0,0.0,0.0,0,2.270838,0.457143,0.0,195.0,45.0,90.0,c7503167318f5473fd6b119c19e44934e84503fe,f614dd6066c13535568e8db814f66726402d48d9
scene_1_1_true_gain2_no_backtrack_balanced_00039,,,,9,12.455305,4.388553,7.127104,2.738552,2.738552,,0.171745,0.449242,30.778934,24.721203,21.029772,1.175534,0,0.0,0.0,0,2.613462,0.517857,0.0,195.0,45.0,96.23172,e4ac5b7ff49b5f7463f52eddce688a53601ad5ce,66d27b932721f0639163a7b9928a07ff474fdca9
scene_1_1_true_gain2_no_backtrack_balanced_00040,,,,8,11.258791,4.338391,7.127104,2.788713,2.788713,,0.30408,0.449242,29.801612,24.76934,21.181412,1.16939,0,0.0,0.0,0,1.716606,0.561404,0.0,75.0,45.0,99.570974,45b74852a95debc9a857cde16a59231a08974179,09c08fcddd3e618594955fd9c3ee8be6cbb86f26
scene_1_1_true_gain2_no_backtrack_balanced_00041,,,,9,17.28149,5.008178,7.127104,2.118926,2.118926,,0.055506,0.449242,40.635056,38.019278,36.229766,1.049393,0,0.0,0.0,0,5.1725,0.5875,0.0,90.0,0.0,97.259537,53811bbb15619b52865097b23ca20d567db15c38,8aae7383e939dbf1075bf97487ee541e24fa5998
scene_1_1_true_gain2_no_backtrack_balanced_00042,,,,7,11.90255,4.858386,7.127104,2.268718,2.268718,,0.326511,0.4347,29.621459,25.981448,21.59563,1.203088,0,0.0,0.0,0,3.973427,0.591837,0.0,180.0,0.0,66.349484,f8d2c3b9105e88989cf154b302a6655a831ef7cb,a4ba099c0371f3b4e6b771cc9e495ce4dfb13e55
scene_1_1_true_gain2_no_backtrack_balanced_00043,,,,8,12.976347,4.830843,7.127104,2.296261,2.296261,,0.194616,0.449242,32.896016,28.547964,26.471932,1.078424,0,0.0,0.0,0,2.613462,0.551724,0.0,132.0,45.0,96.23172,8886d00ff498aac51d1ddab8a1c5b7b359885522,3de184f91495048c756b7bec0914c94682c36383
scene_1_1_true_gain2_no_backtrack_balanced_00044,,,,9,16.997155,4.586576,7.127104,2.540529,2.540529,,0.078369,0.449242,41.684815,37.393741,36.278641,1.030737,0,0.0,0.0,0,5.1725,0.589744,0.0,195.0,45.0,97.259537,656e4b99f3c076d713ac8d668cc4b57337aad918,d832ea5484b1a7e4b5f4682b46d48a2dd777c880
scene_1_1_true_gain2_no_backtrack_balanced_00045,,,,7,10.397222,4.699116,7.127104,2.427989,2.427989,,0.315736,0.444459,24.69724,18.376389,12.795309,1.436182,1,0.087855,0.087855,0,2.265261,0.333333,0.0,195.0,45.0,90.0,a894cd33b8940ad12d55cedfd16f972d0ea1e91a,dc33d7573c96b3f2a7d027bd247cba9c5975fe3c
scene_1_1_true_gain2_no_backtrack_balanced_00046,,,,7,13.127231,5.122177,7.127104,2.004927,2.004927,,0.078369,0.449242,32.539975,28.879908,26.592557,1.086015,0,0.0,0.0,0,5.1725,0.59375,1.26,105.0,45.0,97.259537,dfe833330052cd7a30468ff212357394d1fc7cec,bf29d020a749dc24ffaf746eb8e955de211af61f
scene_1_1_true_gain2_no_backtrack_balanced_00047,,,,7,15.099929,4.964753,7.127104,2.162352,2.162352,,0.253992,0.413332,35.591821,33.219844,31.137953,1.06686,0,0.0,0.0,0,10.345,0.464789,2.53,135.0,0.0,56.049088,dd90aeb899c5df5c643a4fbc3ce76d6adf95c019,16755af0c1f56bab8181a4da2e7a7f0b1931ea12
scene_1_1_true_gain2_no_backtrack_balanced_00048,,,,8,17.269264,5.102928,7.127104,2.024176,2.024176,,0.071377,0.43212,40.567429,37.992381,36.732523,1.034298,0,0.0,0.0,0,10.345,0.493976,0.0,135.0,45.0,21.340616,9e941a266414ac16bc350ec43fa76b21f0226267,a6bc709824935e2fdcdc7cfa70bb1d8d63d7eb2c
scene_1_1_true_gain2_no_backtrack_balanced_00049,,,,7,8.938888,5.109016,7.127104,2.018088,2.018088,,0.171745,0.449242,22.896714,19.56286,16.705926,1.171013,0,0.0,0.0,0,2.613462,0.5,0.0,99.0,0.0,96.23172,96c42f15583b98e1616d4cafd040ae1e81fbe3eb,ea64012733322a77112516c1622122c558492035
scene_1_1_true_gain2_no_backtrack_balanced_00050,,,,9,8.345195,4.78191,7.127104,2.345194,2.345194,,0.098701,0.449242,22.432951,16.227672,11.008826,1.47406,1,0.073013,0.073013,0,1.716515,0.55,1.27,180.0,0.0,99.570974,5caaeec010983aead5ec5254a8c48bfec92f37a6,27d20610290dbfd5e423e324850c872a4187295a
scene_1_1_true_gain2_no_backtrack_balanced_00051,,,,9,17.579129,4.950139,7.127104,2.176965,2.176965,,0.078369,0.449242,41.403392,38.674085,37.004011,1.045132,0,0.0,0.0,0,5.1725,0.507463,0.0,45.0,45.0,97.259537,3c9dad3e1d09deb792e250fcafb4173e971bae58,87b379a6a698b56383761484cfd966f191423d52
scene_1_1_true_gain2_no_backtrack_balanced_00052,,,,8,17.381296,4.756499,7.127104,2.370605,2.370605,,0.115945,0.442992,40.622355,38.238851,37.003669,1.03338,0,0.0,0.0,0,10.345,0.597561,0.0,135.0,0.0,36.050419,b6c17452831ebbeee3c8462e945a641ebc6abeeb,50464ab0c254dc0050d99f5548e0848e51885f29
scene_1_1_true_gain2_no_backtrack_balanced_00053,,,,7,8.80222,4.777029,7.127104,2.350076,2.350076,,0.262514,0.4347,23.401244,18.562644,12.858181,1.443645,0,0.0,0.0,0,3.765,0.571429,0.0,105.0,45.0,97.56467,5fa6368fae8e850ea905467f6770de2f86ad1efb,4fa68767dedad08d7acb225ee8c71296d471bc6f
scene_1_1_true_gain2_no_backtrack_balanced_00054,,,,7,13.056887,5.104793,7.127104,2.022311,2.022311,,0.12327,0.449242,31.292998,28.72515,26.936403,1.066406,0,0.0,0.0,0,5.323754,0.5,0.0,15.0,45.0,97.055393,0a38471a40776f712b4aa7dc1a7f84dd9a52ca53,39f6e6aa9d46ccee2265b5ef3af4fa1c483945c1
scene_1_1_true_gain2_no_backtrack_balanced_00055,,,,9,10.949532,4.657739,7.127104,2.469365,2.469365,,0.118901,0.449242,29.513891,23.986276,20.844112,1.150746,0,0.0,0.0,0,1.59682,0.591837,0.0,105.0,45.0,96.23172,1e86fdcfb9b32912b43fa6bba8ecab7d33a35c7d,14d56f134d6007af8caa9b63bf1e1b1f1b4b422e
scene_1_1_true_gain2_no_backtrack_balanced_00056,,,,7,10.6117,4.950488,7.127104,2.176617,2.176617,,0.279555,0.4347,24.075739,20.925739,17.432573,1.200382,0,0.0,0.0,0,2.270838,0.536585,0.0,135.0,0.0,90.0,945619078581deb100c45bca9165aa866823473a,a5f7f3d4d7169a46e7d0435caee01cf375a2fd36
scene_1_1_true_gain2_no_backtrack_balanced_00057,,,,9,11.262726,4.3187,7.127104,2.808404,2.808404,,0.171745,0.449242,30.344277,24.675304,20.813638,1.185535,0,0.0,0.0,0,1.59682,0.574468,1.26,105.0,45.0,96.23172,0631ffda38c6daf0a3c30ae9340ef703487b69c3,dcbd03eab4e4d3f6aa90dc3a10e6152051e19367
scene_1_1_true_gain2_no_backtrack_balanced_00058,,,,7,9.888561,4.848581,7.127104,2.278523,2.278523,,0.332349,0.443816,22.622839,17.849834,12.857197,1.388315,1,0.062873,0.062873,0,2.270838,0.581395,0.0,135.0,45.0,90.0,7f78bf0380ad3864d2beac0ed84b2f2eac6e25fe,3dbaad89fa79bfd8a7d1d5731fbfb229403473f4
scene_1_1_true_gain2_no_backtrack_balanced_00059,,,,10,10.577039,4.508668,7.127104,2.618436,2.618436,,0.115775,0.449242,27.861279,21.126791,15.967718,1.323094,2,0.19919,0.19919,0,2.53,0.586957,0.0,195.0,45.0,96.23172,b2beb3ab43d3e9e5fe9428afbb1568d49604ac9c,5c4fe9748c2dd611f45b05f6486271238d4d886e
scene_1_1_true_gain2_no_backtrack_balanced_00060,,,,9,11.208342,4.546045,7.127104,2.581059,2.581059,,0.124523,0.44645,29.290537,22.261452,15.682778,1.419484,0,0.0,0.0,0,1.673183,0.56,0.0,225.0,0.0,90.708222,669a86824c4908206bb7296fed5a2e51400d5017,e0a2cb9aaa6e59c2c57542b2686a4ef0f90149c9
scene_1_1_true_gain2_no_backtrack_balanced_00061,,,,6,9.393458,5.079428,7.127104,2.047677,2.047677,,0.352545,0.449242,23.893182,20.455869,17.248006,1.185985,0,0.0,0.0,0,5.323754,0.446809,0.0,45.0,0.0,97.055393,eebd8b72a0df78f415f77c8288bf4593db92e906,8da4d95794c4cd3343160018de6b86598b444a1d
scene_1_1_true_gain2_no_backtrack_balanced_00062,,,,7,9.475104,4.908191,7.127104,2.218914,2.218914,,0.171935,0.449242,25.827338,20.845228,16.513239,1.262334,0,0.0,0.0,0,2.613462,0.56,0.0,132.0,45.0,96.23172,41e51e394f477829291d3fe4406bc1a6830b54e1,a118c4b81682dfee7e8d18276ec9dd88a158553b
scene_1_1_true_gain2_no_backtrack_balanced_00063,,,,7,11.172683,4.917832,7.127104,2.209272,2.209272,,0.289368,0.449242,28.070244,24.579902,21.44692,1.146081,0,0.0,0.0,0,1.716606,0.59322,0.0,45.0,45.0,99.570974,bfea49afcd6a8cf532c4ea6ee795c621bd83e2ac,e75f5da0e0ac189c7cc00ae8f53da3ac531c725e
scene_1_1_true_gain2_no_backtrack_balanced_00064,,,,8,10.474978,5.111164,7.127104,2.015941,2.015941,,0.121973,0.449242,25.812795,23.044952,20.844112,1.105586,0,0.0,0.0,0,1.716606,0.431373,0.0,45.0,0.0,99.570974,fe6e0d2124f83b66d42fc6d8358dd3edd2d2f70b,2eaf254ce3477dfa56d0ae01ec793c200f97885e
scene_1_1_true_gain2_no_backtrack_balanced_00065,,,,9,9.382633,4.634174,7.127104,2.49293,2.49293,,0.098701,0.449242,25.244523,18.961996,16.166909,1.172889,0,0.0,0.0,0,1.601687,0.595745,0.0,159.0,45.0,99.570974,19e136225becf9335e504afb13c602ef0f5199af,868c8a921fd9c3603e964b1ad8626a80a656b6fa
scene_1_1_true_gain2_no_backtrack_balanced_00066,,,,7,10.783379,4.968912,7.127104,2.158192,2.158192,,0.260728,0.449242,26.947803,23.723434,21.067485,1.126069,0,0.0,0.0,0,1.716606,0.55,0.0,45.0,45.0,99.570974,526ba8ffa84549554e645df2c24a18887b34467c,c8dff863a1f04dc22db4cd94b6e3d681e83f749c
scene_1_1_true_gain2_no_backtrack_balanced_00067,,,,7,11.617355,5.109752,7.127104,2.017353,2.017353,,0.07509,0.449242,28.98121,24.35318,20.728331,1.174874,0,0.0,0.0,0,5.323754,0.561404,0.0,135.0,0.0,97.055393,329db2291725861dd4529b3be6e13110f2b47f7d,f0c9c4befc3986f4dd5088132cd98fb34af3404b
scene_1_1_true_gain2_no_backtrack_balanced_00068,,,,8,17.447028,4.984494,7.127104,2.14261,2.14261,,0.2491,0.381795,40.118486,38.383461,37.068651,1.03547,0,0.0,0.0,0,10.345,0.518519,0.0,90.0,0.0,36.050419,137b3e9ea851381a6276e71f598a841328e9aec0,72061a3639a83692c5360966eccbd870adeae17f
scene_1_1_true_gain2_no_backtrack_balanced_00069,,,,8,13.631312,4.564112,7.127104,2.562992,2.562992,,0.296821,0.449242,34.081017,29.988887,26.501901,1.131575,0,0.0,0.0,0,2.613462,0.5,0.0,72.0,45.0,96.23172,86594c481eb19593e0baa2a7426b7883b33fd00a,c3d7497fd9ccf23e0ba82407ed0f646865682ea8
scene_1_1_true_gain2_no_backtrack_balanced_00070,,,,8,15.326985,4.614947,7.127104,2.512157,2.512157,,0.082858,0.449242,36.87137,33.719367,31.570214,1.068075,0,0.0,0.0,0,5.323754,0.485294,0.0,90.0,0.0,97.055393,1c127769c916b8a12f030446877f61ecd86f5fe4,2c4b4967af21ea809829a5f5a4427a2d3be7529d
scene_1_1_true_gain2_no_backtrack_balanced_00071,,,,6,11.214334,5.105463,7.127104,2.021641,2.021641,,0.302788,0.444459,27.844338,24.671535,22.017652,1.120534,0,0.0,0.0,0,7.762855,0.26087,0.0,135.0,45.0,60.800141,3d87c2c96d18beeb162ac36faadbb499f513f66e,221d991bc9d399e331017e6bbce4ceb31f722419
scene_1_1_true_gain2_no_backtrack_balanced_00072,,,,10,10.723118,4.300586,7.127104,2.826519,2.826519,,0.098701,0.449242,27.694139,19.1391,12.858181,1.488476,1,0.122896,0.122896,0,1.716515,0.488372,0.0,225.0,45.0,99.570974,436989c88c5bc481df76e6387f38bbcc061905a6,7eda171bb7326664c6df34427b1d3c27abb5def1
scene_1_1_true_gain2_no_backtrack_balanced_00073,,,,7,8.227304,4.913906,7.127104,2.213199,2.213199,,0.143496,0.449242,22.518243,17.890329,12.857197,1.391464,0,0.0,0.0,0,1.716606,0.478261,0.0,105.0,45.0,99.570974,5dfee40c7b6cc6716521ffdb757154c49039b9f4,13f15481e6ed2ad1b84c1a6a1bd1600fc5a682a6
scene_1_1_true_gain2_no_backtrack_balanced_00074,,,,10,12.991948,4.19061,7.127104,2.936494,2.936494,,0.098701,0.449242,31.779525,25.892285,21.029772,1.23122,1,0.038781,0.038781,0,1.716606,0.559322,0.0,105.0,45.0,99.570974,0de7fb71a368fe64304fa7f12dbc1c26784630ee,6cedb31a5910c5eb685badbfae9e0b4bce335fbd
scene_1_1_true_gain2_no_backtrack_balanced_00075,,,,8,17.338069,5.126895,7.127104,2.000209,2.000209,,0.097538,0.381795,41.279851,38.143753,36.490536,1.045305,0,0.0,0.0,0,8.352721,0.493827,0.0,135.0,45.0,36.050419,0829fb8f58e1d0db50bf7d26b5fcbc77a3d2ed50,4ae7e01de5124c29adef6a3a84172e63e72a211c
