trajectory_id,overlap_group_id,overlap_group_index,overlap_group_member_index,keyframe_count,duration_sec,start_score,end_score,score_gain,score_change,score_drop,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,maximum_pairwise_route_overlap_fraction,nearest_selected_start_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_1_1_true_gain2_no_backtrack_balanced_00648,,,,8,11.512873,4.452439,7.127104,2.674665,2.674665,,0.259656,0.434769,28.365577,23.520821,16.562004,1.420168,0,0.0,0.0,0,2.270838,,,105.0,45.0,90.0,18563df5df8d7b260afed39f6891002156b80ad0,09b0197eab0ec2e829c3df63402f13e9a4b589bd
scene_1_1_true_gain2_no_backtrack_balanced_00649,,,,9,12.317639,4.130456,7.127104,2.996648,2.996648,,0.171745,0.449242,33.522613,25.566113,21.44692,1.192065,1,0.19919,0.19919,0,2.613462,,,195.0,135.0,96.23172,cca962fbc6f8b2da3f23561f7f1ac14b8db5fd37,ccbccd4aa3684f098e5cfe2a31a0b08a94d82629
scene_1_1_true_gain2_no_backtrack_balanced_00650,,,,9,16.629,4.649492,7.127104,2.477612,2.477612,,0.078369,0.449242,40.799224,36.388801,31.364747,1.160182,0,0.0,0.0,0,5.1725,,,105.0,45.0,97.259537,22036993b53091f213f8d7f613f23a98380f62da,5d4ca637940c079987356e38e8f4b32e54de6905
scene_1_1_true_gain2_no_backtrack_balanced_00651,,,,10,14.358824,4.108461,7.127104,3.018643,3.018643,,0.124523,0.4347,33.8244,29.199413,21.181412,1.378539,0,0.0,0.0,0,2.270838,,,195.0,45.0,90.0,a0fecae17b8e40bc126704489a167062ed3bfe62,004683051641a3dc8ac0ec723363609b17881a84
scene_1_1_true_gain2_no_backtrack_balanced_00652,,,,10,13.760901,3.9659,7.127104,3.161204,3.161204,,0.171745,0.449242,35.535775,30.171288,26.165952,1.153074,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,5d58231f8e780318b77245593bd3cf7dcc3cfb1d,35e4bcd50b020a80a6a5f8a0e44e0189da342c9e
scene_1_1_true_gain2_no_backtrack_balanced_00653,,,,10,13.026676,4.076107,7.127104,3.050997,3.050997,,0.14468,0.449242,34.235437,27.125992,20.69,1.311068,1,0.154112,0.154112,0,1.59682,,,195.0,45.0,96.23172,a4cc6785071da5409e3948eaf0aa368fadaee773,0b62b87b57290d653ad9295f05a4eb67e0e85a50
scene_1_1_true_gain2_no_backtrack_balanced_00654,,,,10,12.879844,3.890599,7.127104,3.236505,3.236505,,0.171745,0.449242,33.483023,26.538224,21.068085,1.259641,0,0.0,0.0,0,1.59682,,,165.0,45.0,97.56467,9a8272206cc8f01181c819cf9091d2b367a674c3,998afa86622ff8552368235a5fb4b64002f4eaf2
scene_1_1_true_gain2_no_backtrack_balanced_00655,,,,9,16.665763,4.083984,7.127104,3.04312,3.04312,,0.290823,0.449242,40.146407,34.62468,31.960284,1.083366,1,0.03698,0.03698,0,5.323754,,,165.0,45.0,97.055393,b146483f82a4c81da976e5d52a671f36eba2effe,faa3cd776b05fa0f7ae78ab57c32996ec20fb93a
scene_1_1_true_gain2_no_backtrack_balanced_00656,,,,9,12.152845,4.454705,7.127104,2.672399,2.672399,,0.194616,0.449242,32.326831,23.44376,15.681971,1.49495,1,0.152722,0.152722,0,2.265261,,,297.0,90.0,96.23172,1cf2f7433da7c08e6e91a413e41e773eb80c89cb,e69aa1a16d132e27adaa0e5f2ff2c3d20343710b
scene_1_1_true_gain2_no_backtrack_balanced_00657,,,,11,13.879711,3.893148,7.127104,3.233956,3.233956,,0.080256,0.449242,33.820038,23.728866,16.017354,1.481447,1,0.223673,0.223673,0,1.716515,,,165.0,135.0,99.570974,15aac5fc223ccab499d5f521e4cc7af59e45bfe8,502d5ed38b6deaa882f3be30fbb95484e223a679
scene_1_1_true_gain2_no_backtrack_balanced_00658,,,,12,13.7214,3.205181,7.127104,3.921923,3.921923,,0.171745,0.449242,36.716828,28.044386,22.053675,1.271642,1,0.036597,0.036597,0,1.59682,,,255.0,45.0,96.23172,73fc55ea74ba2c349bb1fd4290d7cb1ef9398df4,f8fbde35d12fb5fe6be0ce572cd5a315894f4214
scene_1_1_true_gain2_no_backtrack_balanced_00659,,,,9,15.650954,4.141943,7.127104,2.985161,2.985161,,0.28195,0.449242,40.638077,34.4321,31.569813,1.090665,0,0.0,0.0,0,5.323754,,,210.0,90.0,97.055393,06c4a3f491ee85658481fbfcf9c12b2ce481ecd2,25305d3ae6218fb0d0ea33dc58cd397a5d9d14eb
scene_1_1_true_gain2_no_backtrack_balanced_00660,,,,8,9.737275,4.803397,7.127104,2.323707,2.323707,,0.171745,0.449242,26.40366,21.319312,15.5175,1.373888,0,0.0,0.0,0,1.59682,,,135.0,0.0,96.23172,0dce8484fd94c3a0fffa4b95afa8c75c435f2d35,d117178fa9e940ebee72e669a11c66e10c47f12d
scene_1_1_true_gain2_no_backtrack_balanced_00661,,,,8,11.362004,4.400482,7.127104,2.726623,2.726623,,0.259656,0.434769,28.529804,23.188908,17.294699,1.34081,0,0.0,0.0,0,2.270838,,,165.0,45.0,90.0,9af081e592ce2ce29602657d2ca2d5edd58a599d,ea8b339964d7ed43220be1f4ad276ef4bf107732
scene_1_1_true_gain2_no_backtrack_balanced_00662,,,,10,13.209413,4.183403,7.127104,2.943701,2.943701,,0.171745,0.449242,35.97174,28.958015,25.930922,1.116737,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,d7a627a863cc28023ad4b2da4eb85c12c641ad15,1c9f1bab735fd4702672dff2bceff9b78695f293
scene_1_1_true_gain2_no_backtrack_balanced_00663,,,,10,13.139582,4.200772,7.127104,2.926332,2.926332,,0.171745,0.449242,35.576775,28.804386,26.502378,1.08686,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,86ac13cdf21a1b7b0331a47811ca1b3e1cfcb389,35686072a1f135acf9b7f3044a94c2ace23940da
scene_1_1_true_gain2_no_backtrack_balanced_00664,,,,10,13.948104,3.887816,7.127104,3.239288,3.239288,,0.171745,0.449242,37.639649,30.583135,25.961516,1.178018,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,02fce4d0505e40d9e3b6f7425becd5228c08bd6d,cdbe0a697bc12187b88ad15efe9569de6a3f9ce8
scene_1_1_true_gain2_no_backtrack_balanced_00665,,,,8,14.321176,4.396557,7.127104,2.730547,2.730547,,0.328382,0.449242,36.187244,31.506588,25.985954,1.212447,0,0.0,0.0,0,2.613462,,,132.0,45.0,96.23172,a163d4fadb153580e927fc069b14ab7c22160c5a,6c478a8081617377f322686912c0cb05a7b3d062
scene_1_1_true_gain2_no_backtrack_balanced_00666,,,,8,7.777131,4.955974,7.127104,2.17113,2.17113,,0.098701,0.449242,20.830795,16.89995,13.043037,1.295707,0,0.0,0.0,0,1.716606,,,135.0,0.0,99.570974,6b837ab7641eeb9a3ae18fb1f775649876bf33d2,e01257abe6c9646ed98586ecabecfe13a939b3be
scene_1_1_true_gain2_no_backtrack_balanced_00667,,,,9,11.21462,4.472373,7.127104,2.654731,2.654731,,0.058813,0.44645,30.339714,22.874664,16.018144,1.428047,1,0.124836,0.124836,0,1.680727,,,195.0,45.0,90.0,ecc66e8c1a5e8037099522cd797270e726bbec83,b5c37bac443adc36eba38a553be5b4656a06c28e
scene_1_1_true_gain2_no_backtrack_balanced_00668,,,,11,12.65733,4.451659,7.127104,2.675446,2.675446,,0.076194,0.449242,31.053984,23.146126,15.569384,1.486644,1,0.113394,0.113394,0,1.716606,,,165.0,45.0,99.570974,d631361079de446a6d4f0a1ffe6a47acc881fe35,38f158ae4803e77a1727bb02c6a80ac6e23f5f8d
scene_1_1_true_gain2_no_backtrack_balanced_00669,,,,10,13.323643,4.194517,7.127104,2.932588,2.932588,,0.154767,0.449242,35.374756,29.209322,26.135113,1.117628,0,0.0,0.0,0,1.59682,,,165.0,45.0,96.23172,0b93931ea5b96381ea40342e5866e6b5f180affb,07534db890592eeed6ad159e717636b94e8700e1
scene_1_1_true_gain2_no_backtrack_balanced_00670,,,,10,13.269009,4.431165,7.127104,2.69594,2.69594,,0.111457,0.449242,34.305623,29.089126,25.962003,1.12045,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,123f8f10047c470882db785f93344f18e0454a48,c7fea3546483286c18c14c0153fe67726e8f1685
scene_1_1_true_gain2_no_backtrack_balanced_00671,,,,8,10.066779,4.699116,7.127104,2.427989,2.427989,,0.253664,0.4347,25.089413,18.864413,12.795309,1.474323,1,0.124836,0.124836,0,2.270838,,,105.0,45.0,90.0,622a925acd05b1f541571ce404b0e002b6ebb132,d80fa8eb588ad773dddf93770956b4b277ddabae
scene_1_1_true_gain2_no_backtrack_balanced_00672,,,,8,13.962205,4.487593,7.127104,2.639512,2.639512,,0.258293,0.449242,34.979569,30.716852,26.592557,1.155092,0,0.0,0.0,0,2.613462,,,72.0,45.0,96.23172,8890bdeae2341b4b3892387e146966d575763eb6,2e7c3df8dfe826f7e202f2021794ef8e602ccc81
scene_1_1_true_gain2_no_backtrack_balanced_00673,,,,9,10.635175,4.352052,7.127104,2.775053,2.775053,,0.171745,0.449242,27.678211,21.599952,16.705926,1.292951,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,877bec9e344c7980559b35eb53be0999c60ee80a,8c0d833d2837e97cbb57b3cdb1246c3676f20044
scene_1_1_true_gain2_no_backtrack_balanced_00674,,,,8,17.61877,4.523354,7.127104,2.603751,2.603751,,0.273657,0.426816,42.955313,38.761294,37.003669,1.047499,0,0.0,0.0,0,10.52715,,,195.0,45.0,36.050419,a2d2fbcd26b143e3d3cc42e9c965a17f960e6af8,6a075536b3a67e9276f3e23dc7597d23ee1291a3
scene_1_1_true_gain2_no_backtrack_balanced_00675,,,,10,10.158951,3.906834,7.127104,3.22027,3.22027,,0.171745,0.449242,25.988538,18.954497,12.858181,1.47412,1,0.102961,0.102961,0,1.59682,,,195.0,45.0,96.23172,951ac049019c5e25821e00ce448543ba9747cf94,0ea4c586a580911cde57f340b85f29ade644f554
scene_1_1_true_gain2_no_backtrack_balanced_00676,,,,10,13.356183,4.179639,7.127104,2.947465,2.947465,,0.171745,0.449242,35.913168,29.280909,26.936403,1.087039,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,6744c96611acba244dfd3a0fbbe2fc4f5b1b949c,0d3cf0d82603965764ec922706015eb6156ede6b
scene_1_1_true_gain2_no_backtrack_balanced_00677,,,,9,17.347222,4.465469,7.127104,2.661635,2.661635,,0.078369,0.449242,42.279442,38.163888,36.402724,1.04838,0,0.0,0.0,0,5.1725,,,165.0,45.0,97.259537,f16380b1c523b34e20cf1959946f8d5a0df297b3,c6fce60cbb96b98dccd43369e687c2854e862308
scene_1_1_true_gain2_no_backtrack_balanced_00678,,,,8,16.18938,4.207499,7.127104,2.919606,2.919606,,0.371652,0.449242,39.942325,35.616636,31.935437,1.11527,0,0.0,0.0,0,5.323754,,,105.0,45.0,97.055393,3d55eb821600dbf97805c93dfb90a17ac238bfee,60ab14b5f847eb1431c6722798ccb6350414fa18
scene_1_1_true_gain2_no_backtrack_balanced_00679,,,,7,9.583906,4.845284,7.127104,2.28182,2.28182,,0.252755,0.444459,23.491918,18.80293,12.857197,1.462444,0,0.0,0.0,0,3.765,,,105.0,45.0,90.0,c6422b7895ff838f4016ac81a185d51865c9d22e,e08b419374512023264ec55ab51dd2dc3f49e435
scene_1_1_true_gain2_no_backtrack_balanced_00680,,,,8,11.564419,4.521836,7.127104,2.605268,2.605268,,0.246401,0.449242,29.77547,23.75256,15.967718,1.487536,0,0.0,0.0,0,2.613462,,,192.0,45.0,98.718077,406d4556565e8dc10f9dd867f40f9abcabb97d3b,0cb96c4e8860c9ddcf6a4eb4ece6f3c138342ee8
scene_1_1_true_gain2_no_backtrack_balanced_00681,,,,8,12.166864,4.574344,7.127104,2.552761,2.552761,,0.147031,0.449242,31.161335,23.08736,15.682778,1.472147,1,0.227215,0.227215,0,4.231773,,,225.0,45.0,97.055393,b1bc1a1853e3d663e7ac9fdf433dc0f82f3fac53,9fd3842e7e1f115885f51e96ff6120d51abea729
scene_1_1_true_gain2_no_backtrack_balanced_00682,,,,6,9.674696,5.079428,7.127104,2.047677,2.047677,,0.304253,0.444459,23.850334,21.284331,17.248006,1.234017,0,0.0,0.0,0,5.649023,,,45.0,0.0,90.0,6a1f139b3ca0d4483b79de93781c3dfb52504dcd,196df4c3c9a087a63982a04401a127caa5b90b68
scene_1_1_true_gain2_no_backtrack_balanced_00683,,,,9,11.746437,4.075551,7.127104,3.051554,3.051554,,0.171745,0.449242,30.844979,24.321968,16.513239,1.472877,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,1b574c79529dfd9c29ee265cb597a22bd7086ca9,8f7b6254153fe4fb2ad27633dc760d23c47e8eda
scene_1_1_true_gain2_no_backtrack_balanced_00684,,,,10,13.272973,4.071037,7.127104,3.056067,3.056067,,0.171745,0.449242,34.64981,26.407847,20.728331,1.273998,1,0.050425,0.050425,0,1.59682,,,255.0,45.0,96.23172,a8b68bbd6a965fbf50f4bb8ded6b10146f8c3fee,260f68dc3f6c8301891f051401e2c09740e49ef4
scene_1_1_true_gain2_no_backtrack_balanced_00685,,,,8,12.980389,4.684179,7.127104,2.442925,2.442925,,0.171935,0.449242,33.091622,28.556857,26.501901,1.07754,0,0.0,0.0,0,2.613462,,,132.0,45.0,96.23172,e1038004d045b49e4e03197d758d2adae955b0a1,71166c3bf2b1203f5bf53fdc0a293dd96c8f36a2
scene_1_1_true_gain2_no_backtrack_balanced_00686,,,,6,11.479434,5.105463,7.127104,2.021641,2.021641,,0.334495,0.444459,28.202913,25.254754,22.017652,1.147023,0,0.0,0.0,0,6.058008,,,45.0,45.0,82.393776,360987b9dc6f49dbed89e89cf79a59780a80f6e0,c1080abc63410dfe34db5f01ccbf7e2216bfb952
scene_1_1_true_gain2_no_backtrack_balanced_00687,,,,9,17.737025,4.824689,7.127104,2.302415,2.302415,,0.078369,0.449242,43.157697,39.021455,36.490536,1.069358,0,0.0,0.0,0,5.1725,,,105.0,45.0,97.259537,9cfcb412f536e977c68f9ab1a43b98d7796cd25a,50fafb118d6538b58de5cb4741db1795fb96c926
scene_1_1_true_gain2_no_backtrack_balanced_00688,,,,8,14.57509,4.440928,7.127104,2.686176,2.686176,,0.262947,0.449848,35.658863,30.850198,26.165468,1.179042,0,0.0,0.0,0,5.646783,,,105.0,45.0,90.0,ca86f97f57be963b2609bea29d08465ea3b6b4e5,f16e45206413ab64a5a4e606d1cd992f6707be18
scene_1_1_true_gain2_no_backtrack_balanced_00689,,,,8,11.030194,5.11601,7.127104,2.011094,2.011094,,0.073938,0.449242,28.263736,24.266426,22.162534,1.09493,0,0.0,0.0,0,1.716606,,,105.0,45.0,99.570974,c17475b8293e14508ab7548d460e2adcee0060a4,6a5d4a5af9f725fda730ef4d47aa7c6a443568f7
scene_1_1_true_gain2_no_backtrack_balanced_00690,,,,9,10.923124,4.492852,7.127104,2.634252,2.634252,,0.171745,0.449242,27.882046,21.228179,16.166909,1.313064,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,2b077ad2ef470f96202ff166a7569ad2165203da,b33007f8945d23bed67dc2a9d7fbc437c48e88a5
scene_1_1_true_gain2_no_backtrack_balanced_00691,,,,10,11.509731,4.034225,7.127104,3.092879,3.092879,,0.171745,0.449242,30.298472,22.528714,16.017354,1.406519,2,0.264389,0.264389,0,2.53,,,195.0,45.0,96.23172,4860ffce5cee911c7dabe0edc389211fcb834c6f,d8711ee104edd91887f6dd914f1748e50507e84d
scene_1_1_true_gain2_no_backtrack_balanced_00692,,,,10,11.124963,4.566468,7.127104,2.560637,2.560637,,0.058813,0.444459,28.814769,23.570618,15.834693,1.488543,1,0.18345,0.18345,0,2.613561,,,180.0,0.0,90.0,43215961e9b4178b3d56871426dde5f1ab31570d,3e5ff9a538466ee1f5b7662ff10a68e1f52c5815
scene_1_1_true_gain2_no_backtrack_balanced_00693,,,,10,12.36112,4.141665,7.127104,2.98544,2.98544,,0.205254,0.449242,30.61992,22.696964,15.5175,1.462669,1,0.223673,0.223673,0,1.716606,,,255.0,45.0,99.570974,62b97d5a0d381e3bd5a31839a0a0b01cd7c8d890,9f5312e7531d61dc46ec1e1727eb4227cdfc9d57
scene_1_1_true_gain2_no_backtrack_balanced_00694,,,,9,15.617754,4.427389,7.127104,2.699716,2.699716,,0.166968,0.393531,39.823485,34.359058,32.035496,1.072531,0,0.0,0.0,0,5.504413,,,225.0,45.0,90.0,403849179426f25ab03fc11ce937ba0312c8e635,3d8d32e6629423c05633a02d1a26366c20ed049e
scene_1_1_true_gain2_no_backtrack_balanced_00695,,,,7,9.267144,4.916246,7.127104,2.210858,2.210858,,0.171745,0.449242,24.534957,20.285022,15.568571,1.302947,0,0.0,0.0,0,2.613462,,,135.0,0.0,96.23172,91d7bdaa5f97834d04703e196e77aed6bb829851,ae74cf1db0b318981ce1e95c4badb7a9f79d505a
scene_1_1_true_gain2_no_backtrack_balanced_00696,,,,9,12.009741,4.332287,7.127104,2.794817,2.794817,,0.191245,0.449242,29.685765,23.138931,17.248006,1.341542,1,0.062873,0.062873,0,1.716606,,,195.0,45.0,99.570974,13f3cf8945c46eeecc19922a9940e2e0184b0be6,ead8cad56fb147e05623367a17e057a221d1143f
scene_1_1_true_gain2_no_backtrack_balanced_00697,,,,9,15.757653,4.327061,7.127104,2.800043,2.800043,,0.078369,0.449242,39.669975,33.461836,31.035,1.078197,0,0.0,0.0,0,5.1725,,,255.0,45.0,97.259537,ee31b7bf317272fd7ace42feb578244d40ac55ec,1dd8b38a80b3f9de382bdf56a4e10a7e7953c7ab
scene_1_1_true_gain2_no_backtrack_balanced_00698,,,,10,13.959995,3.940626,7.127104,3.186478,3.186478,,0.098701,0.449242,33.55111,26.98725,20.728331,1.30195,2,0.085914,0.085914,0,1.716606,,,165.0,45.0,99.570974,cc8965889010fb0f89adfce6e57c01072324f47e,880c1fb4728180ae53ad7237673ea03bc5978494
scene_1_1_true_gain2_no_backtrack_balanced_00699,,,,12,12.607488,3.773282,7.127104,3.353822,3.353822,,0.098701,0.449242,32.168925,25.114975,17.293967,1.452239,1,0.124836,0.124836,0,1.716515,,,165.0,45.0,99.570974,1e0b23defa0e6e671a1a4aa8c030ac388688d49f,3b5492ce6706c6f345697bc20a80ede531799f05
scene_1_1_true_gain2_no_backtrack_balanced_00700,,,,10,12.679299,3.888915,7.127104,3.238189,3.238189,,0.266332,0.449242,30.291249,22.581957,15.967718,1.414226,1,0.050425,0.050425,0,1.716606,,,225.0,45.0,99.570974,ec698130a28c87001b4bbd7a5b6ad2e17c74ccd2,0f7f969635d3d94f4650e6a3b8e70b9bf89a2a32
scene_1_1_true_gain2_no_backtrack_balanced_00701,,,,9,9.562924,4.298028,7.127104,2.829076,2.829076,,0.205105,0.449242,25.580508,19.343694,13.043037,1.483067,0,0.0,0.0,0,2.613462,,,105.0,45.0,96.23172,588bdf6335c039dfd3005ab327c43eb163a4f308,20c81acc16c565866e17a86e728e531fe3c45b85
scene_1_1_true_gain2_no_backtrack_balanced_00702,,,,9,17.513398,4.833159,7.127104,2.293945,2.293945,,0.078369,0.449242,41.422924,38.529475,36.982211,1.041838,0,0.0,0.0,0,5.1725,,,45.0,45.0,97.259537,09d450212d2a5e815cf5999f4a643a9dc29a0c39,3f28ceb2710be42a56c4dfa5a80e1d3ca51e37ed
scene_1_1_true_gain2_no_backtrack_balanced_00703,,,,9,11.87096,4.64414,7.127104,2.482964,2.482964,,0.098701,0.449242,31.788727,26.116113,21.068085,1.239605,1,0.067159,0.067159,0,1.716606,,,105.0,45.0,99.570974,ded2026d837a7ec92062e68a57d0b7fe7ce39be7,0bace72eab5c3d107944f7bcdf8a9cbf0b3bf5ce
scene_1_1_true_gain2_no_backtrack_balanced_00704,,,,9,10.636558,4.449196,7.127104,2.677908,2.677908,,0.098701,0.449242,28.274194,21.705688,17.294699,1.255049,0,0.0,0.0,0,1.716606,,,135.0,45.0,99.570974,0a0080282594a0a58359ed4539899c4cc299ab45,602bd0663cb91515b30f1d2fce0bde883a962529
scene_1_1_true_gain2_no_backtrack_balanced_00705,,,,12,13.977508,4.095385,7.127104,3.03172,3.03172,,0.076194,0.449242,34.219122,23.535723,15.722395,1.496955,1,0.113394,0.113394,0,1.601687,,,279.0,45.0,99.570974,745e4e4fe2fce7a084f01d3996991f85cb7b6bd3,7f97d07e20e97df77f0a0471e71b69d6c3d98c03
scene_1_1_true_gain2_no_backtrack_balanced_00706,,,,9,11.307005,4.527643,7.127104,2.599461,2.599461,,0.171745,0.449242,29.935229,22.695217,17.293967,1.31232,1,0.223673,0.223673,0,2.613462,,,135.0,90.0,96.23172,2ff5f5af629495d34aa9001aac307e19b9666fb6,309761ebc3b155330ee677f204bbe3c866e5ac2c
scene_1_1_true_gain2_no_backtrack_balanced_00707,,,,9,10.865975,4.56531,7.127104,2.561794,2.561794,,0.171745,0.449242,27.159101,21.10245,17.432573,1.210518,0,0.0,0.0,0,1.59682,,,135.0,45.0,96.23172,c83194e1cefdf5a2eb10b2bce3a261d0b7634b4d,0e82d338e195f5fd6c2b9a9275383a42b1b82af2
scene_1_1_true_gain2_no_backtrack_balanced_00708,,,,10,11.903106,4.168983,7.127104,2.958121,2.958121,,0.153105,0.449242,28.458328,21.959586,16.705926,1.314479,1,0.071871,0.071871,0,1.716606,,,195.0,45.0,99.570974,f62c77162099fadcd5edda36057079364ddfa4b6,0f55c61a341f84960f8d8570e46ebe19d549b096
scene_1_1_true_gain2_no_backtrack_balanced_00709,,,,11,13.080271,3.857505,7.127104,3.269599,3.269599,,0.171745,0.449242,33.818908,26.643902,21.181412,1.257891,1,0.048001,0.048001,0,1.59682,,,195.0,45.0,96.23172,02330c41302a8e5b6533c9297263ae3363af4899,675813e2d75e092c42df2a41f41067987b1c7ec4
scene_1_1_true_gain2_no_backtrack_balanced_00710,,,,10,13.389437,4.316076,7.127104,2.811028,2.811028,,0.13461,0.449242,36.431614,29.354067,26.165952,1.121842,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,ec112021fb9952658fdc63e06160319759b5ac30,293b779b64a5e3a823ed6b60e5f215b887547864
scene_1_1_true_gain2_no_backtrack_balanced_00711,,,,8,11.922812,5.094296,7.127104,2.032808,2.032808,,0.122502,0.449242,29.939433,25.015187,20.69,1.209047,2,0.123638,0.123638,0,2.265261,,,180.0,0.0,97.055393,29ac5cef8a7f931031c3a33eafb1c563ddef4219,ec5bbd70b2f60bcf1239aae3c6f56a944c0ad653
scene_1_1_true_gain2_no_backtrack_balanced_00712,,,,10,12.276043,4.065379,7.127104,3.061725,3.061725,,0.171745,0.449242,33.389013,26.9046,21.068085,1.277031,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,1d5a94475e3a5466c27cdbc62b1c7d472352df37,ba0e7cad9ff865e93e2932507beb0c9caf4b853d
scene_1_1_true_gain2_no_backtrack_balanced_00713,,,,9,12.514453,4.454705,7.127104,2.672399,2.672399,,0.10903,0.449242,32.344326,22.550136,15.681971,1.437966,0,0.0,0.0,0,2.265261,,,297.0,90.0,98.718077,66c064764c3cebf91ca2caa10fd2d98543621acf,5f98415f6025a0add3150ed780d65813721b3ca7
scene_1_1_true_gain2_no_backtrack_balanced_00714,,,,11,13.771041,3.68903,7.127104,3.438074,3.438074,,0.171745,0.449242,36.939613,28.129696,22.053675,1.275511,0,0.0,0.0,0,1.59682,,,270.0,90.0,97.56467,3c17604d6c052073118074154d417d829e41718d,d9412052815574b7dd5fd1c677cc15037d65cd4a
scene_1_1_true_gain2_no_backtrack_balanced_00715,,,,10,15.762945,4.168921,7.127104,2.958183,2.958183,,0.171745,0.449242,41.276749,34.575785,31.569813,1.095217,0,0.0,0.0,0,2.613462,,,255.0,90.0,96.23172,0885156956fca9bd7b910d3ae6f767644154c8e6,2f37a8a52b40bec9dfda9aa0b37e2e8cc81f1b4f
scene_1_1_true_gain2_no_backtrack_balanced_00716,,,,8,9.471978,4.803397,7.127104,2.323707,2.323707,,0.171745,0.449242,25.590056,20.735657,15.5175,1.336276,0,0.0,0.0,0,1.59682,,,135.0,0.0,96.23172,cdae719fc51b40a72bbab7a53a4fdeee821689fb,dba34b945d2efe2a78ef6109731a4c5de113dd72
scene_1_1_true_gain2_no_backtrack_balanced_00717,,,,8,9.265463,4.815427,7.127104,2.311677,2.311677,,0.171745,0.449242,24.894972,20.281324,17.294699,1.17269,0,0.0,0.0,0,1.59682,,,135.0,0.0,96.23172,c97274f18e36f7bacda91dedb38290ffb82eeb77,5b3b37bc4a195a1ae95988e21520e7553e7cca4a
scene_1_1_true_gain2_no_backtrack_balanced_00718,,,,10,13.565526,3.953144,7.127104,3.17396,3.17396,,0.171745,0.449242,36.154593,29.741463,25.930922,1.14695,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,2be2d668f58d3e7a9772d782dc9ef8b02c70a982,98d0316e1093cb70a067482e86ea5485a74462be
scene_1_1_true_gain2_no_backtrack_balanced_00719,,,,9,12.634183,4.656213,7.127104,2.470891,2.470891,,0.109188,0.449242,30.594076,23.890203,16.018144,1.491446,1,0.051071,0.051071,0,2.53,,,222.0,45.0,96.23172,0a527397730e6f1207a57a45d10c2e099f978fe1,6cfe4e50ae8a1a02c32a08842142720758230d9f
scene_1_1_true_gain2_no_backtrack_balanced_00720,,,,10,14.16097,3.934713,7.127104,3.192391,3.192391,,0.251628,0.449242,31.641398,22.966634,15.569384,1.475115,2,0.26531,0.26531,0,1.716606,,,315.0,45.0,99.570974,d898be0091f0410b25277af24b0d1456b515207d,b173fb6ae14bb630f336e3a285427e3b855027e7
scene_1_1_true_gain2_no_backtrack_balanced_00721,,,,9,13.372738,4.120291,7.127104,3.006813,3.006813,,0.171745,0.449242,35.61418,29.317329,26.135113,1.12176,0,0.0,0.0,0,2.613462,,,255.0,45.0,96.23172,acee939c0c8fa3cf1fca52583384e7f718395449,892f6a62089fa816a55e557c56c43be69b215ceb
scene_1_1_true_gain2_no_backtrack_balanced_00722,,,,10,13.269009,4.248772,7.127104,2.878333,2.878333,,0.171745,0.449242,35.14213,29.089126,25.962003,1.12045,0,0.0,0.0,0,1.59682,,,165.0,45.0,96.23172,f0a46b0ca46ca01257373b15f476d4e373dc7fa0,4b780ea5658e10ca463feb60c9702f8fb342a999
scene_1_1_true_gain2_no_backtrack_balanced_00723,,,,9,10.769005,4.637225,7.127104,2.489879,2.489879,,0.139803,0.449242,26.275783,18.981811,12.795309,1.483498,1,0.062873,0.062873,0,2.265261,,,252.0,45.0,96.23172,5d04d185d19e7f96d564a23998f8db658aa80c26,60ed82c0a4fd70abcecb800b1bc0a506195e48cb
scene_1_1_true_gain2_no_backtrack_balanced_00724,,,,8,17.385334,4.756499,7.127104,2.370605,2.370605,,0.140391,0.442992,40.335906,38.247734,37.003669,1.03362,0,0.0,0.0,0,10.345,,,135.0,0.0,36.050419,c79149712238fb82c38b47ba7b9b857fbb0b82bc,4379dacb57080bf16a35f982e0debd591e0f8e7b
scene_1_1_true_gain2_no_backtrack_balanced_00725,,,,11,15.531451,3.557782,7.127104,3.569322,3.569322,,0.171745,0.449242,38.968211,31.366499,26.936403,1.164465,1,0.048001,0.048001,0,2.42247,,,135.0,45.0,96.23172,f2243d128de461fd05c24f20cc23966b452ae1f9,35d5a547666ce09c864eed697aab8ec41933c55c
