trajectory_id,num_keyframes,duration_sec,start_raw_score,end_raw_score,endpoint_node_id,endpoint_dataset_id,endpoint_sample_index,endpoint_point_index,path_xyz_length,net_xyz_distance,max_xyz_step,mean_xyz_step,total_yaw_change,max_yaw_step,total_pitch_change,max_pitch_step,max_abs_score_step,physical_path_signature
scene_1_1_traj_03499,80,15.8,7.127104,4.247763,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8746|83,scene_1.1_y04_medium_dense_y04_4p39,8746,83,16.705926,16.705926,0.211468,0.211467,45.0,0.569621,45.0,0.569621,0.112913,269fb3d4e7ef72c3399be6fcacdefba40d14c5fd
scene_1_1_traj_03500,80,15.8,7.127104,4.424396,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8752|83,scene_1.1_y04_medium_dense_y04_4p39,8752,83,16.705926,16.705926,0.211468,0.211467,45.0,0.569621,45.0,0.569621,0.105987,9a9d58a9d00040b00c94162387d7afbb243c378f
scene_1_1_traj_03501,80,15.8,7.127104,3.335875,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2609|14,scene_1.1_y02_medium_dense_y02_1p86,2609,14,15.5175,15.5175,0.196425,0.196424,105.0,1.329114,45.0,0.569621,0.148673,86e4da6f6eb6627f642048fb5eb5963cb195e928
scene_1_1_traj_03502,80,15.8,7.127104,5.442164,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3176|40,scene_1.1_y02_medium_dense_y02_1p86,3176,40,10.514886,10.514886,0.133101,0.1331,180.0,2.278482,0.0,0.0,0.066075,7251950c2ba709505970bbd7618bd00865ed50d0
scene_1_1_traj_03503,80,15.8,7.127104,5.690001,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8736|83,scene_1.1_y04_medium_dense_y04_4p39,8736,83,16.705926,16.705926,0.211468,0.211467,90.0,1.139241,0.0,0.0,0.056356,3f9162de37be0f2b093da11f24a6ed067d472a8a
scene_1_1_traj_03504,80,15.8,7.127104,5.673156,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8740|83,scene_1.1_y04_medium_dense_y04_4p39,8740,83,16.705926,16.705926,0.211468,0.211467,90.0,1.139241,0.0,0.0,0.057016,a47310265d547aafced816e165962d831b235646
scene_1_1_traj_03505,80,15.8,7.127104,4.330692,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1704|78,scene_1.1_y01_medium_dense_y01_0p60,1704,78,11.853307,11.853307,0.150043,0.150042,75.0,0.949368,45.0,0.569621,0.109661,377541445bfa9c4349bf4fe8016fdc86e8747608
scene_1_1_traj_03506,80,15.8,7.127104,4.141589,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5853|57,scene_1.1_y03_medium_dense_y03_3p13,5853,57,11.081839,11.081839,0.140277,0.140276,135.0,1.708861,0.0,0.0,0.117077,e491db0229fd04887c7eaa79db1749d8f1882828
scene_1_1_traj_03507,80,15.8,7.127104,4.400482,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6772|98,scene_1.1_y03_medium_dense_y03_3p13,6772,98,17.294699,17.294699,0.218921,0.21892,45.0,0.569621,45.0,0.569621,0.106924,44db59c7ff4a15ac758d967a5df896f6b2aea8e6
scene_1_1_traj_03508,80,15.8,7.127104,5.802887,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4555|103,scene_1.1_y02_medium_dense_y02_1p86,4555,103,12.795309,12.795309,0.161967,0.161966,135.0,1.708861,0.0,0.0,0.051929,fc62ca7b095234d4e781d45d1d622f95490479b1
scene_1_1_traj_03509,80,15.8,7.127104,3.302316,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2152|98,scene_1.1_y01_medium_dense_y01_0p60,2152,98,17.293967,17.293967,0.218912,0.218911,45.0,0.569621,45.0,0.569621,0.149989,09cb2c8f60d2d0c44ceb08241ed5c49c35ec42d4
scene_1_1_traj_03510,80,15.8,7.127104,4.503692,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2278|104,scene_1.1_y01_medium_dense_y01_0p60,2278,104,17.293967,17.293967,0.218912,0.218911,45.0,0.569621,45.0,0.569621,0.102877,aa300c6ce4f475d39a0219dfdabe83ae40844381
scene_1_1_traj_03511,80,15.8,7.127104,3.017765,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2284|104,scene_1.1_y01_medium_dense_y01_0p60,2284,104,17.293967,17.293967,0.218912,0.218911,45.0,0.569621,45.0,0.569621,0.161148,2e65df2bf96563cd17408a383da6ad14f3cb0604
scene_1_1_traj_03512,80,15.8,7.127104,5.590011,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6888|104,scene_1.1_y03_medium_dense_y03_3p13,6888,104,17.294699,17.294699,0.218921,0.21892,90.0,1.139241,0.0,0.0,0.060277,db7dd9251c2bae6f032dd888f0546cfa50e52cda
scene_1_1_traj_03513,80,15.8,7.127104,5.475015,scene_1|scene_1.1_y01_medium_dense_y01_0p60|290|14,scene_1.1_y01_medium_dense_y01_0p60,290,14,15.568571,15.568571,0.197072,0.197071,0.0,0.0,0.0,0.0,0.064787,06a8cd791cbd2d53d4ca296d4205f6b9c8a2af6d
scene_1_1_traj_03514,80,15.8,7.127104,3.899935,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4124|83,scene_1.1_y02_medium_dense_y02_1p86,4124,83,16.513239,16.513239,0.209029,0.209028,75.0,0.949368,45.0,0.569621,0.126553,d924976465e878e87cca9086869ebfcd126f55e5
scene_1_1_traj_03515,80,15.8,7.127104,4.114394,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4130|83,scene_1.1_y02_medium_dense_y02_1p86,4130,83,16.513239,16.513239,0.209029,0.209028,75.0,0.949368,45.0,0.569621,0.118143,8782783aed72122babae4514515d9516a1bd2d8d
scene_1_1_traj_03516,80,15.8,7.127104,5.383681,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4470|99,scene_1.1_y02_medium_dense_y02_1p86,4470,99,12.795309,12.795309,0.161967,0.161966,0.0,0.0,0.0,0.0,0.068368,6867ce72f731264170016b7e8f99bca66b3778aa
scene_1_1_traj_03517,80,15.8,7.127104,4.578236,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3521|56,scene_1.1_y02_medium_dense_y02_1p86,3521,56,15.967718,15.967718,0.202124,0.202123,135.0,1.708861,0.0,0.0,0.099954,1035f79b3ed3429fd2b2a451a072c7050fddf6b8
scene_1_1_traj_03518,80,15.8,7.127104,4.553801,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3653|62,scene_1.1_y02_medium_dense_y02_1p86,3653,62,15.967718,15.967718,0.202124,0.202123,135.0,1.708861,0.0,0.0,0.100912,c1bee52d2750cdd3c57760b6be4b4d28fd2a4088
scene_1_1_traj_03519,80,15.8,7.127104,4.913165,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8642|78,scene_1.1_y04_medium_dense_y04_4p39,8642,78,12.054633,12.054633,0.152591,0.15259,45.0,0.569621,45.0,0.569621,0.08682,d8c7733938325c2ff0ba128b7c3cf127839041a1
scene_1_1_traj_03520,80,15.8,7.127104,4.488167,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3553|57,scene_1.1_y02_medium_dense_y02_1p86,3553,57,11.008826,11.008826,0.139353,0.139352,15.0,0.189874,45.0,0.569621,0.103486,8632a5d2359b9fcb981ef1a084a5f12e138fb01b
scene_1_1_traj_03521,80,15.8,7.127104,4.546045,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5369|35,scene_1.1_y03_medium_dense_y03_3p13,5369,35,15.682778,15.682778,0.198517,0.198516,135.0,1.708861,0.0,0.0,0.101216,ff302d47a7d354ac1893de42291cef72361fcfe5
scene_1_1_traj_03522,80,15.8,7.127104,5.66751,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5375|35,scene_1.1_y03_medium_dense_y03_3p13,5375,35,15.682778,15.682778,0.198517,0.198516,135.0,1.708861,0.0,0.0,0.057238,48575a26b7b725d4428fcc87fa81a1036df3fd02
scene_1_1_traj_03523,80,15.8,7.127104,3.862754,scene_1|scene_1.1_y01_medium_dense_y01_0p60|881|41,scene_1.1_y01_medium_dense_y01_0p60,881,41,15.681971,15.681971,0.198507,0.198506,135.0,1.708861,0.0,0.0,0.128011,39f8a1eb1cc06e4f54a99f4d738748346e682fde
scene_1_1_traj_03524,80,15.8,7.127104,4.356033,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2631|15,scene_1.1_y02_medium_dense_y02_1p86,2631,15,10.345,10.345,0.13095,0.130949,105.0,1.329114,45.0,0.569621,0.108668,25d5d0377c9f5b39b88cd07fad117d5104d9c5ed
scene_1_1_traj_03525,80,15.8,7.127104,3.840616,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9183|103,scene_1.1_y04_medium_dense_y04_4p39,9183,103,13.043037,13.043037,0.165103,0.165102,135.0,1.708861,45.0,0.569621,0.12888,99fb015121de88fbfb4bdfdb4c20d7dab6716dfe
scene_1_1_traj_03526,80,15.8,7.127104,4.551596,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9189|103,scene_1.1_y04_medium_dense_y04_4p39,9189,103,13.043037,13.043037,0.165103,0.165102,135.0,1.708861,45.0,0.569621,0.100999,880fdfaa481e109a095b8e2a2e7d8a4d2cfe8ab0
scene_1_1_traj_03527,80,15.8,7.127104,4.003971,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5039|20,scene_1.1_y03_medium_dense_y03_3p13,5039,20,15.569384,15.569384,0.197082,0.197081,135.0,1.708861,0.0,0.0,0.122474,170e9c632612d4e2a138e04bf2d7ebd47fecc8fc
scene_1_1_traj_03528,80,15.8,7.127104,3.086864,scene_1|scene_1.1_y01_medium_dense_y01_0p60|287|14,scene_1.1_y01_medium_dense_y01_0p60,287,14,15.568571,15.568571,0.197072,0.197071,135.0,1.708861,0.0,0.0,0.158438,bf3ba313bcdd64fb22bcac922c69d2ac9c2b1805
scene_1_1_traj_03529,80,15.8,7.127104,4.413362,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4456|98,scene_1.1_y02_medium_dense_y02_1p86,4456,98,17.248006,17.248006,0.21833,0.218329,45.0,0.569621,45.0,0.569621,0.106419,5570fdce5ce20eccf0aba3fafe0554d8357b61f2
scene_1_1_traj_03530,80,15.8,7.127104,4.541202,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6786|99,scene_1.1_y03_medium_dense_y03_3p13,6786,99,12.858181,12.858181,0.162763,0.162762,75.0,0.949368,45.0,0.569621,0.101406,8965d5c33884817137a63ad11f3cf3fc69372dda
scene_1_1_traj_03531,80,15.8,7.127104,5.524218,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4450|98,scene_1.1_y02_medium_dense_y02_1p86,4450,98,17.248006,17.248006,0.21833,0.218329,90.0,1.139241,0.0,0.0,0.062857,055ee163597769cec9233712bee7defbd254d75c
scene_1_1_traj_03532,80,15.8,7.127104,4.133712,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5972|62,scene_1.1_y03_medium_dense_y03_3p13,5972,62,16.018144,16.018144,0.202762,0.202761,75.0,0.949368,45.0,0.569621,0.117386,96ae36492856268e697481e38e643a2da7b2a979
scene_1_1_traj_03533,80,15.8,7.127104,4.781651,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5978|62,scene_1.1_y03_medium_dense_y03_3p13,5978,62,16.018144,16.018144,0.202762,0.202761,75.0,0.949368,45.0,0.569621,0.091977,59fd66e4cec05f399018e691e12c4f4b64cf6f6f
scene_1_1_traj_03534,80,15.8,7.127104,3.890636,scene_1|scene_1.1_y01_medium_dense_y01_0p60|407|19,scene_1.1_y01_medium_dense_y01_0p60,407,19,10.42145,10.42145,0.131918,0.131917,15.0,0.189874,45.0,0.569621,0.126918,75b432df428f36a7d6c9feeb9665a9f911462e61
scene_1_1_traj_03535,80,15.8,7.127104,3.550341,scene_1|scene_1.1_y01_medium_dense_y01_0p60|413|19,scene_1.1_y01_medium_dense_y01_0p60,413,19,10.42145,10.42145,0.131918,0.131917,15.0,0.189874,45.0,0.569621,0.140263,6ea8398dff96376751a785ae64dc7462b7a4fd50
scene_1_1_traj_03536,80,15.8,7.127104,3.633624,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1352|62,scene_1.1_y01_medium_dense_y01_0p60,1352,62,16.017354,16.017354,0.202752,0.202751,75.0,0.949368,45.0,0.569621,0.136997,3d0780cb47d772d01473fe4a77a362d81d76d38e
scene_1_1_traj_03537,80,15.8,7.127104,3.504312,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1358|62,scene_1.1_y01_medium_dense_y01_0p60,1358,62,16.017354,16.017354,0.202752,0.202751,75.0,0.949368,45.0,0.569621,0.142068,109c74aed2f87ad56d01b38775fcab4a186a69db
scene_1_1_traj_03538,80,15.8,7.127104,5.780715,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3657|62,scene_1.1_y02_medium_dense_y02_1p86,3657,62,15.967718,15.967718,0.202124,0.202123,45.0,0.569621,0.0,0.0,0.052798,1e8cc916a0b5d916bb23a2711608b3456a38469a
scene_1_1_traj_03539,80,15.8,7.127104,3.973405,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3191|41,scene_1.1_y02_medium_dense_y02_1p86,3191,41,15.63127,15.63127,0.197865,0.197864,135.0,1.708861,0.0,0.0,0.123672,5a75973d696ac3eb0672051672426981bac92449
scene_1_1_traj_03540,80,15.8,7.127104,5.726766,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2709|19,scene_1.1_y02_medium_dense_y02_1p86,2709,19,10.345,10.345,0.13095,0.130949,45.0,0.569621,0.0,0.0,0.054914,42b69faa2928f257e442369487384a81c96c36d5
scene_1_1_traj_03541,80,15.8,7.127104,4.041161,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8638|78,scene_1.1_y04_medium_dense_y04_4p39,8638,78,12.054633,12.054633,0.152591,0.15259,165.0,2.088608,45.0,0.569621,0.121015,728663b8ad344869575c9ee9976c94ea19d49628
scene_1_1_traj_03542,80,15.8,7.127104,4.837158,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8644|78,scene_1.1_y04_medium_dense_y04_4p39,8644,78,12.054633,12.054633,0.152591,0.15259,165.0,2.088608,45.0,0.569621,0.0898,b9694a2b85fe9323387d1d21296d4b82220809a6
scene_1_1_traj_03543,80,15.8,7.127104,4.228613,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8726|82,scene_1.1_y04_medium_dense_y04_4p39,8726,82,12.054633,12.054633,0.152591,0.15259,165.0,2.088608,45.0,0.569621,0.113664,8ccfea406b3ede532a2e24c8bc3538cbd4de813e
scene_1_1_traj_03544,80,15.8,7.127104,3.982312,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8732|82,scene_1.1_y04_medium_dense_y04_4p39,8732,82,12.054633,12.054633,0.152591,0.15259,165.0,2.088608,45.0,0.569621,0.123323,86fbecdad0cc1b280d9b499aa0e319e537374fa9
scene_1_1_traj_03545,80,15.8,7.127104,3.830701,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9186|103,scene_1.1_y04_medium_dense_y04_4p39,9186,103,13.043037,13.043037,0.165103,0.165102,45.0,0.569621,45.0,0.569621,0.129268,0012eb6c04868ee487a71d991e1cb917b95e39df
scene_1_1_traj_03546,80,15.8,7.127104,4.288471,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9192|103,scene_1.1_y04_medium_dense_y04_4p39,9192,103,13.043037,13.043037,0.165103,0.165102,45.0,0.569621,45.0,0.569621,0.111317,a1e71dc120004a72c02908323b132a6bfd6cc91b
scene_1_1_traj_03547,80,15.8,7.127104,3.948867,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8152|56,scene_1.1_y04_medium_dense_y04_4p39,8152,56,16.166909,16.166909,0.204645,0.204644,45.0,0.569621,45.0,0.569621,0.124635,4e6d632750f9382fd91a951bed65708efab75f6f
scene_1_1_traj_03548,80,15.8,7.127104,5.735072,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5860|57,scene_1.1_y03_medium_dense_y03_3p13,5860,57,11.081839,11.081839,0.140277,0.140276,180.0,2.278482,0.0,0.0,0.054588,6d0d6c78c46af6cdf3a75be2e75e0ad223a21480
scene_1_1_traj_03549,80,15.8,7.127104,5.174009,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9176|103,scene_1.1_y04_medium_dense_y04_4p39,9176,103,13.043037,13.043037,0.165103,0.165102,90.0,1.139241,0.0,0.0,0.076591,b23ec170b63410c230a1e2dac395e0b6674f799f
scene_1_1_traj_03550,80,15.8,7.127104,4.98952,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9180|103,scene_1.1_y04_medium_dense_y04_4p39,9180,103,13.043037,13.043037,0.165103,0.165102,90.0,1.139241,0.0,0.0,0.083825,c9fad632957337035b9ea1405459315bd927235d
scene_1_1_traj_03551,80,15.8,7.127104,4.071357,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6796|99,scene_1.1_y03_medium_dense_y03_3p13,6796,99,12.858181,12.858181,0.162763,0.162762,165.0,2.088608,45.0,0.569621,0.119831,ca5c95ec264b51ff962c0a130a5cf66104ea0dd9
scene_1_1_traj_03552,80,15.8,7.127104,5.102732,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8619|77,scene_1.1_y04_medium_dense_y04_4p39,8619,77,16.705926,16.705926,0.211468,0.211467,15.0,0.189874,45.0,0.569621,0.079386,54c96bd0c66b1282a72168e10f64827bbfcaf13a
scene_1_1_traj_03553,80,15.8,7.127104,4.236609,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8745|83,scene_1.1_y04_medium_dense_y04_4p39,8745,83,16.705926,16.705926,0.211468,0.211467,15.0,0.189874,45.0,0.569621,0.113351,671bc63cb9733f7e53ffaf4e2b17127c838e285f
scene_1_1_traj_03554,80,15.8,7.127104,5.41058,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8751|83,scene_1.1_y04_medium_dense_y04_4p39,8751,83,16.705926,16.705926,0.211468,0.211467,15.0,0.189874,45.0,0.569621,0.067313,4075d15599f0604d43425f9cdda2611414a8a347
scene_1_1_traj_03555,80,15.8,7.127104,3.202011,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2170|99,scene_1.1_y01_medium_dense_y01_0p60,2170,99,12.857197,12.857197,0.16275,0.162749,165.0,2.088608,45.0,0.569621,0.153923,2239bbef6707cfe0e0daa77fcc5e6e248a55c885
scene_1_1_traj_03556,80,15.8,7.127104,3.330262,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2176|99,scene_1.1_y01_medium_dense_y01_0p60,2176,99,12.857197,12.857197,0.16275,0.162749,165.0,2.088608,45.0,0.569621,0.148893,c73fa6a337f5490d56f1a28b6fba315e593b89c1
scene_1_1_traj_03557,80,15.8,7.127104,5.802114,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8278|62,scene_1.1_y04_medium_dense_y04_4p39,8278,62,16.166909,16.166909,0.204645,0.204644,90.0,1.139241,0.0,0.0,0.051959,527242ab847800acb9f44c6742258834e14edc52
scene_1_1_traj_03558,80,15.8,7.127104,4.490248,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5017|19,scene_1.1_y03_medium_dense_y03_3p13,5017,19,10.422664,10.422664,0.131933,0.131932,135.0,1.708861,0.0,0.0,0.103404,879fd0bee94a1216ce81d37382fe862568e71e37
scene_1_1_traj_03559,80,15.8,7.127104,5.623084,scene_1|scene_1.1_y01_medium_dense_y01_0p60|403|19,scene_1.1_y01_medium_dense_y01_0p60,403,19,10.42145,10.42145,0.131918,0.131917,135.0,1.708861,0.0,0.0,0.05898,85597bb2b94d99ccee7909a1aca54f1e2fe956f6
scene_1_1_traj_03560,80,15.8,7.127104,3.592534,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2597|14,scene_1.1_y02_medium_dense_y02_1p86,2597,14,15.5175,15.5175,0.196425,0.196424,135.0,1.708861,0.0,0.0,0.138608,43510ca4b32ab44dba5c9c8c593111b391b2037f
scene_1_1_traj_03561,80,15.8,7.127104,3.967546,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1333|61,scene_1.1_y01_medium_dense_y01_0p60,1333,61,11.080697,11.080697,0.140263,0.140262,105.0,1.329114,45.0,0.569621,0.123902,9b0119a408180a871b230afbeb637d1cac502fa9
scene_1_1_traj_03562,80,15.8,7.127104,3.996631,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1339|61,scene_1.1_y01_medium_dense_y01_0p60,1339,61,11.080697,11.080697,0.140263,0.140262,105.0,1.329114,45.0,0.569621,0.122762,06a3fdc8c4caea2f6b804459d2c2d966e8a3a17f
scene_1_1_traj_03563,80,15.8,7.127104,5.292652,scene_1|scene_1.1_y01_medium_dense_y01_0p60|423|20,scene_1.1_y01_medium_dense_y01_0p60,423,20,15.568571,15.568571,0.197072,0.197071,45.0,0.569621,0.0,0.0,0.071938,c473c71aa6ad254be0c7adbc489cb1278fdd1b34
scene_1_1_traj_03564,80,15.8,7.127104,3.968118,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3530|56,scene_1.1_y02_medium_dense_y02_1p86,3530,56,15.967718,15.967718,0.202124,0.202123,75.0,0.949368,45.0,0.569621,0.12388,9e95513310ed7056bc767109a1850511504995d4
scene_1_1_traj_03565,80,15.8,7.127104,4.508668,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3536|56,scene_1.1_y02_medium_dense_y02_1p86,3536,56,15.967718,15.967718,0.202124,0.202123,75.0,0.949368,45.0,0.569621,0.102682,3f0cd4dfb12c6fa7b7c6a864c7d15177053311a6
scene_1_1_traj_03566,80,15.8,7.127104,3.804661,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4482|99,scene_1.1_y02_medium_dense_y02_1p86,4482,99,12.795309,12.795309,0.161967,0.161966,75.0,0.949368,45.0,0.569621,0.13029,eab59b3633841b99d4f7e8ca66f7d13bd043b5b3
scene_1_1_traj_03567,80,15.8,7.127104,4.260211,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4564|103,scene_1.1_y02_medium_dense_y02_1p86,4564,103,12.795309,12.795309,0.161967,0.161966,75.0,0.949368,45.0,0.569621,0.112425,f7d73c2406908ea067eb82d51ab1c70657d4c08d
scene_1_1_traj_03568,80,15.8,7.127104,3.427656,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4570|103,scene_1.1_y02_medium_dense_y02_1p86,4570,103,12.795309,12.795309,0.161967,0.161966,75.0,0.949368,45.0,0.569621,0.145074,cf5c3a517cb39a65fbf5eda65419d79dac3cf75c
scene_1_1_traj_03569,80,15.8,7.127104,4.044383,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5378|35,scene_1.1_y03_medium_dense_y03_3p13,5378,35,15.682778,15.682778,0.198517,0.198516,75.0,0.949368,45.0,0.569621,0.120889,5ea4ebce8632d20b8bd850bb6db347c3d7181329
scene_1_1_traj_03570,80,15.8,7.127104,4.60085,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5384|35,scene_1.1_y03_medium_dense_y03_3p13,5384,35,15.682778,15.682778,0.198517,0.198516,75.0,0.949368,45.0,0.569621,0.099067,d93a1d32b57edf5c3be77a3300a79c4a2e1fdabc
scene_1_1_traj_03571,80,15.8,7.127104,4.181283,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5510|41,scene_1.1_y03_medium_dense_y03_3p13,5510,41,15.682778,15.682778,0.198517,0.198516,75.0,0.949368,45.0,0.569621,0.11552,21e3853871c24e163ea8940ac8289b4c144cc5ce
scene_1_1_traj_03572,80,15.8,7.127104,4.546384,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5516|41,scene_1.1_y03_medium_dense_y03_3p13,5516,41,15.682778,15.682778,0.198517,0.198516,75.0,0.949368,45.0,0.569621,0.101203,5b8c2c9719cc5f3a76fe166afeea623b99781503
scene_1_1_traj_03573,80,15.8,7.127104,4.664342,scene_1|scene_1.1_y01_medium_dense_y01_0p60|758|35,scene_1.1_y01_medium_dense_y01_0p60,758,35,15.681971,15.681971,0.198507,0.198506,75.0,0.949368,45.0,0.569621,0.096577,0c69a980cfbae2452dd814dafd3fc10fd5f3b464
scene_1_1_traj_03574,80,15.8,7.127104,2.915316,scene_1|scene_1.1_y01_medium_dense_y01_0p60|764|35,scene_1.1_y01_medium_dense_y01_0p60,764,35,15.681971,15.681971,0.198507,0.198506,75.0,0.949368,45.0,0.569621,0.165165,4b0f38581b114b65def8b0a6199de3d1a207fb93
scene_1_1_traj_03575,80,15.8,7.127104,5.152812,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1785|82,scene_1.1_y01_medium_dense_y01_0p60,1785,82,11.853307,11.853307,0.150043,0.150042,45.0,0.569621,0.0,0.0,0.077422,62294748e358ad77b72c3fdaec225c800bf6a10f
scene_1_1_traj_03576,80,15.8,7.127104,4.950488,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9201|104,scene_1.1_y04_medium_dense_y04_4p39,9201,104,17.432573,17.432573,0.220667,0.220665,45.0,0.569621,0.0,0.0,0.085356,a50ee45926e39f31597d400c625ca4e45264ed39
scene_1_1_traj_03577,80,15.8,7.127104,3.391607,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4568|103,scene_1.1_y02_medium_dense_y02_1p86,4568,103,12.795309,12.795309,0.161967,0.161966,165.0,2.088608,45.0,0.569621,0.146488,e6e0f618cfc74f1c32d1a6d46d7c9339b480d84a
scene_1_1_traj_03578,80,15.8,7.127104,3.020709,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4574|103,scene_1.1_y02_medium_dense_y02_1p86,4574,103,12.795309,12.795309,0.161967,0.161966,165.0,2.088608,45.0,0.569621,0.161032,9fc04412799d66d64b2919d6697a9eb1ef82ed32
scene_1_1_traj_03579,80,15.8,7.127104,4.439576,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6304|77,scene_1.1_y03_medium_dense_y03_3p13,6304,77,16.562004,16.562004,0.209646,0.209646,45.0,0.569621,45.0,0.569621,0.105391,182528329ce4595cd8a4c5444ca1fbdba56d1cba
scene_1_1_traj_03580,80,15.8,7.127104,4.363007,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6436|83,scene_1.1_y03_medium_dense_y03_3p13,6436,83,16.562004,16.562004,0.209646,0.209646,45.0,0.569621,45.0,0.569621,0.108394,ea8d97a027de20e0409074ca3d49f6d853b122fb
scene_1_1_traj_03581,80,15.8,7.127104,4.529691,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6442|83,scene_1.1_y03_medium_dense_y03_3p13,6442,83,16.562004,16.562004,0.209646,0.209646,45.0,0.569621,45.0,0.569621,0.101858,73de2bdf8b9adc5546ebacc5d91a863b14b23bb1
scene_1_1_traj_03582,80,15.8,7.127104,3.212357,scene_1|scene_1.1_y01_medium_dense_y01_0p60|428|20,scene_1.1_y01_medium_dense_y01_0p60,428,20,15.568571,15.568571,0.197072,0.197071,75.0,0.949368,45.0,0.569621,0.153517,3143b218120cd0f7ca35c0847232875bca437cb8
scene_1_1_traj_03583,80,15.8,7.127104,2.998457,scene_1|scene_1.1_y01_medium_dense_y01_0p60|434|20,scene_1.1_y01_medium_dense_y01_0p60,434,20,15.568571,15.568571,0.197072,0.197071,75.0,0.949368,45.0,0.569621,0.161905,e2b7d75f0557e68593bdda8c736e469a92998775
scene_1_1_traj_03584,80,15.8,7.127104,4.506963,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1684|77,scene_1.1_y01_medium_dense_y01_0p60,1684,77,16.56124,16.56124,0.209637,0.209636,45.0,0.569621,45.0,0.569621,0.102749,77c83357cb7cb602cdce2ab24b3491a1e571cc5f
